ticker,company,sector,price,mktcap_bn,score,tier,accruals,cash_conv,fcf_conv,gross_margin,net_margin,roa,de
RBLX,Roblox Corporation,Technology Services,55.41,39.67238399100001,46.2,Weak,-31.0,,,24.0856738773242,-20.6896323893634,-12.6857480900935,4.13888888888889
BABA,Alibaba Group Holding Limited,Retail Trade,96.14,230.37831264092424,46.1,Weak,1.51,0.72,-0.48,39.2572493737577,10.3166707895174,5.66408440651792,0.265553509048098
BN,Brookfield Corporation,Finance,43.43,97.00505721131165,46.1,Weak,,,,25.6051769540916,1.72847448541376,0.258844587805199,5.71669480838695
LEN,Lennar Corporation,Consumer Durables,88.21,21.190404711,46.1,Weak,2.78,0.55,0.46,16.3621517919559,4.88430497684328,4.697576169317,0.288844760270257
CVNA,Carvana Co.,Retail Trade,68.6,75.24293051,45.1,Weak,3.6,0.65,0.53,19.385489743362,6.39818843797176,12.724623603691102,1.54301075268817
PSX,Phillips 66,Energy Minerals,176.42,70.732956919,40.1,Weak,2.24,0.57,0.03,7.04426603815276,3.03012447521544,5.27699747309552,0.950785193494111
INTC,Intel Corporation,Electronic Technology,120.35,604.879092331,38.0,Weak,-4.99,,,35.9038744117702,-5.90368841024496,-1.59668388777938,0.404249780059967
APD,"Air Products and Chemicals, Inc.",Process Industries,314.19,69.964047974,36.8,Weak,-10.84,,,31.974934206303395,16.97236664741,5.25425497034189,1.1730362494329
DOW,Dow Inc.,Process Industries,27.71,19.971745060000003,36.6,Weak,-7.86,,,5.980015763647,-7.26907528412703,-4.87555316808636,1.2872319496360398
STT,State Street Corporation,Finance,170.69,47.241364823000005,32.6,Poor,2.07,-1.76,-2.13,,14.1648168701443,0.8009329836387931,1.08798933025737
BX,Blackstone Inc.,Finance,122.78,149.97750778299996,29.2,Poor,4.2,0.33,0.29,99.3395267808503,20.5301142392199,6.52704806451703,1.69182177983626
CRWV,"CoreWeave, Inc.",Technology Services,81.745,44.597649848,28.0,Poor,-12.86,,,34.8214457763224,-25.5743429428095,-4.11355655221728,7.38537507879807
WFC,Wells Fargo & Company,Finance,85.51,261.676806674,27.5,Poor,1.07,-0.11,-0.11,,17.2269508050942,1.04411314265448,2.54903697392318
ARES,Ares Management Corporation,Finance,116.9,25.955123469999997,25.0,Poor,1.61,0.06,-0.08,77.8950259238536,8.47644436985422,2.07927778944634,3.5145975528110602
LPLA,LPL Financial Holdings Inc.,Finance,295.18,23.60933907,20.1,Poor,7.47,-0.63,-1.34,28.8093826312831,4.93405432145395,5.4932757062427,1.3879334513134902
RKLB,Rocket Lab Corporation,Electronic Technology,100.46,60.093179911,18.0,Poor,-1.3,,,33.7690449072807,-26.8718233962842,-8.96288854194224,0.061240072832716604
RVMD,"Revolution Medicines, Inc.",Health Technology,189.24,40.231756406,18.0,Poor,-3.28,,,,,-59.392694231980805,0.291530798037491
MSTR,Strategy Inc,Technology Services,100.77,35.314605208,18.0,Poor,-7.0,,,68.1135160703655,-2482.00738886125,-24.7960825558917,0.180939026916849
MRNA,"Moderna, Inc.",Health Technology,79.76,31.647672536999995,18.0,Poor,-11.8,,,11.5505617977528,-143.550561797753,-26.4054232804233,0.175215982721382
ROIV,Roivant Sciences Ltd.,Health Technology,35.13,25.267969419,18.0,Poor,7.87,,,43.910411622276,-3629.1888619854694,-5.36984151792412,0.023730775262459203
INSM,Insmed Incorporated,Health Technology,111.6,24.189573833,17.7,Poor,-18.36,,,80.9778125930373,-144.437164150695,-61.0403553036432,1.0618328386668399
RIVN,"Rivian Automotive, Inc.",Consumer Durables,18.63,23.481581607,17.1,Poor,-16.52,,,-4.41389290882779,-63.6215629522431,-23.6532382809873,1.18850783556666
SPCX,Space Exploration Technologies Corp,Communications,162.0,2135.774450863,16.6,Poor,,,,,,,0.735967485931413
ASTS,"AST SpaceMobile, Inc.",Communications,85.13,33.041042506,15.8,Poor,-4.15,,,-224.29269441337502,-573.669276505563,-13.1318995256576,1.4386091974752
GH,"Guardant Health, Inc.",Health Technology,167.98,22.274133079999995,15.5,Poor,-12.56,,,64.8955994871392,-40.1024795989687,-26.5801957774726,
HOOD,"Robinhood Markets, Inc.",Finance,112.73,101.604150891,14.5,Poor,8.6,-1.08,-1.11,94.9214547019583,40.7359586830213,5.18694085572194,1.87026504989806
RKT,"Rocket Companies, Inc.",Finance,15.77,44.620107458,12.9,Poor,2.03,,,95.0925059731413,2.8729771557501,0.565264724614017,1.3636246233319
FTAI,FTAI Aviation Ltd.,Electronic Technology,248.06,25.446731205,8.6,Poor,20.89,-0.89,-2.11,28.3431331662091,18.916115804306,12.1990143292272,7.994623282276521
ECHO,EchoStar Corporation,Communications,101.5,29.416068281,8.0,Poor,-34.87,,,18.9905098522434,-97.5590702249316,-28.331122990221004,5.2005789061515
